1	7	 N° RG 23/04670 - N° Portalis DBVX-V-B7H-PATU Nom du ressortissant : [O] [I] [I] C/ PREFET DU PUY DE DOME COUR D'APPEL DE	[0.10149768,0.089565076,0.04462764,0.24291074,0.121589564,-0.004486975,0.28285754,0.4108596,-0.10263171,-0.3763329,-0.40081748,0.12133957,0.019534592,-0.2735585,-0.33390528,-0.21813524,0.16688682,-0.07900991,0.16583768,-0.040784415,-0.115169264,-0.21331793,0.30243948,0.18569542,0.36019203,-0.20255867,0.118333526,0.18147616,0.13031274,-0.5456132,0.21634215,0.096110776,-0.34693974,-0.08908176,0.06581448,0.08234457,0.28388733,0.05859882,-0.5821666,-0.64928323,0.19702974,-0.22540376,-0.21359207,0.19165486,0.0085721705,-0.2318158,-0.49165756,0.04271943,-0.30299923,-0.40340298,-0.4449846,0.10103295,0.38358086,0.0873177,0.24321729,-0.15082207,0.31869775,-0.22296758,0.30832875,-0.12229738,-0.09440031,-0.16171798,-0.009028508,-0.17989776,-0.05894591,-0.21359023,0.59976083,-0.20628066,-0.0794402,0.20672505,0.08141551,0.12008027,0.104911216,-0.17093223,0.12780927,-0.36693907,0.18875101,0.35383675,0.19118395,0.3075545,-0.3991616,0.37087816,0.2806449,0.25250804,-0.24054691,0.3389184,-0.28737715,0.29858944,0.35026363,0.6651093,0.11074882,0.31661397,-0.23042274,-0.13302031,-0.23339045,-0.1383805,-0.4501131,-0.5313838,0.20102182,3.0804985,0.106805526,-0.039456293,-0.15733755,-0.060319655,0.1686672,-0.33664402,0.31488243,0.13289346,-0.24718788,-0.23125948,-0.11562132,0.16724628,0.2378368,0.13537678,-0.27036947,0.23260961,-0.10312837,-0.086477734,-0.04590007,-0.086558945,0.09227386,-0.410496,0.38723618,-0.088169076,0.3294839,-1.2540964,0.09635229,-0.17942482,0.15722343,-0.019242845,0.4602585,0.12470317,0.45220852,0.111082315,0.2932531,0.38434556,0.16508336,0.14628568,-0.14497599,-0.17138873,0.23738475,0.09563328,0.2547553,-0.2886523,0.020221047,0.27703366,-0.23047027,-0.284105,0.083758,0.11380334,-0.09528157,-0.24963549,-0.091300614,-0.40495467,-0.13435379,-0.2627771,-0.17504029,-0.46875226,0.17636111,-0.2502493,0.26965052,-0.25897238,0.12696815,-0.4962034,0.031859037,-0.13076423,-0.09019325,-0.2408133,0.0720813,0.46704754,0.002081709,-0.19662644,-0.026877599,0.041392695,-0.12277163,-0.013368132,-0.15278462,0.20062464,0.13235675,-0.05236014,-0.05922854,0.19871925,-0.11955331,0.17104228,-0.18109556,0.25331432,0.039602794,-0.023986652,0.13428062,-0.17963597,-0.2926231,-0.012689409,0.32190967,0.07100702,0.025696333,-0.23144644,-0.24459,0.22849639,-0.14667922,0.07072347,-0.04714782,-0.4636939,0.34111813,-0.267882,-0.17086355,0.002115203,-0.04337139,-0.13600999,-0.066137396,0.39048392,-0.060760926,-0.013617818,-0.050633106,-0.058413055,-0.48582843,-0.16087061,0.15511397,-0.009890008,0.09006454,0.11037673,0.23517194,0.119879656,0.23801254,-3.07e-43,0.1898887,-0.19956559,0.23667264,-0.08092272,-0.03241394,0.056206737,0.1528326,0.25378883,0.14044295,0.042802706,-0.46707824,0.06777875,0.0011813904,0.1481943,-0.014173622,-0.08495382,0.23102199,0.0070884083,-0.3465748,-0.3031081,-0.0768884,0.5022405,-0.06895169,0.0049852473,-0.20046572,0.62279993,-0.18267712,-0.4246039,-0.037519246,0.18924505,0.12451853,0.63837284,-0.1319894,0.40747863,0.34752187,0.03205276,-0.112611316,-0.3818397,-0.36990365,0.15579201,0.12118751,0.042864334,-0.016297935,0.09417994,0.017769028,-0.30750874,0.16776998,0.024628881,-0.045550097,-0.1034368,0.04816226,0.17032371,-0.17356509,-0.2059423,0.50042653,0.283315,-0.19315758,0.4399476,-0.34975907,-0.51810324,0.17543826,0.043252572,-0.07138568,0.18637703,-0.014954556,-0.030901266,0.09913942,-0.095260285,0.15395707,-0.34904376,0.08602917,-0.13700275,-0.37644672,0.265127,-0.017335458,0.075294316,0.1384693,0.6350925,0.15299885,-0.00090018177,0.009519928,-0.024654444,-0.04483423,0.3269604,0.13816154,0.06363313,-0.12966244,0.5133268,0.078720115,-0.030434547,-0.43693537,-0.023707591,0.0025148287,-0.05734571,0.24467179,-1.641851e-34,0.16312572,0.14369015,-0.06476809,-0.22188716,0.4151901,0.17581128,0.18677153,0.07323383,-0.1740385,-0.21650518,-0.13324381,0.4345068,0.043865718,-0.06941233,0.05711827,-0.17142968,0.025338406,0.120852575,0.45575342,-0.2408803,-0.07428034,0.44514057,0.5634016,-0.3252313,0.13290295,0.2574116,-0.10992824,-0.6947369,-0.27721643,0.0795863,-0.02085416,0.09341317,-0.14555357,0.1284419,-0.15461099,0.1020139,0.05764778,-0.18084563,0.056007918,-0.0941234,-0.27485555,0.0779834,0.25375825,-0.4829437,0.34545034,0.05743449,-0.008666718,0.086623356,0.12779658,0.102549404,-0.26937872,-0.14488901,-0.13087705,-0.30326095,-0.06930825,-0.047146417,-0.43032366,-0.031944368,0.35437492,-0.17439094,0.002458755,0.21589443,-0.13663003,0.014158957]
2	10	COUR D'APPEL DE LYON JURIDICTION DU PREMIER PRÉSIDENT ORDONNANCE DU 09 JUIN 2023 statuant en matière de Rétentions	[-0.0277434,-0.03638797,-0.066484764,-0.2314406,-0.104753666,0.011409846,0.37555012,0.16573946,0.032875918,0.03541544,0.2643043,0.17265622,-0.21481077,0.27389187,-0.30369943,-0.25584844,0.073242314,-0.0039652274,-0.29486504,-0.3380819,0.008415854,-0.5418606,0.07090604,0.0281385,-0.42731768,-0.22694011,0.8565775,-0.5141313,-0.07646479,-0.97813356,0.4448784,0.14950591,0.016518082,0.40410024,0.18363544,-0.19962738,0.47515762,-0.17834164,-0.09710049,-0.35986152,0.16075645,-0.032937642,0.12574302,0.4617879,-0.22580597,-0.17199889,-0.551468,-0.07090174,-0.05978646,-0.20217119,0.13482843,0.024604972,-0.2564918,0.067547776,0.19412063,-0.096681915,0.48878816,-0.024709778,-0.2362105,0.62334317,-0.17250061,-0.27285212,-0.079333045,-0.03396314,-0.19029057,0.3599585,0.387917,0.26909807,-0.13713925,0.52054507,-0.5583114,0.097574145,0.12730892,0.15165672,0.41557035,-0.050971106,-0.042597916,0.40697658,0.11156269,0.40638673,-0.6611741,-0.22497046,0.0637793,0.48352936,-0.36609772,-0.23679988,-0.41213882,-0.065958545,0.49567604,-0.3681341,0.05166558,-0.21822728,-0.028607186,-0.5947554,-0.37533152,0.40659302,0.01381201,-0.071795724,0.16825779,3.0931766,0.17409484,0.2757933,-0.15036365,-0.283826,-0.4625221,-0.120969385,0.4957301,-0.1471926,0.39019063,0.45687276,0.14033975,0.48028487,0.092330396,0.48959985,0.16289614,-0.02511545,-0.16779062,0.027066613,-0.1847733,0.38773292,0.18045862,0.14298056,-0.07383201,0.42446566,0.06499681,-1.2791009,-0.0620192,0.24724542,0.28490964,-0.27091533,-0.63617116,0.15010756,-0.014180278,-0.21331339,0.32497492,-0.6379868,0.11762607,-0.06179796,0.05404238,0.11004171,-0.20348868,-0.17326511,0.10393728,0.048555445,0.2296405,0.069275975,-0.40117544,0.32747066,0.29221725,0.7647026,0.6494279,0.3982385,0.067695625,0.053999532,0.15993235,0.124227025,-0.16769026,-0.3831264,-0.33654326,0.026091663,-0.23636848,-0.6655272,-0.42754087,-0.22792067,0.0010038132,-0.32972357,-0.12619814,0.17117773,0.7371742,-0.1071998,0.15404388,-0.3926639,-0.8246906,-0.3319977,-0.13101462,-0.2876919,0.20582645,0.17696527,0.075636424,-0.28747112,-0.15239553,-0.20220558,-0.43988428,0.19045167,-0.030939257,-0.5257751,-0.22143298,0.24893123,0.24286917,-0.17152318,0.11846665,-0.012642647,0.36297476,0.18178198,0.40988648,0.07178587,-0.39198402,-0.22647278,-0.30953595,0.46433252,0.20419987,0.038121216,9.9010256e-05,0.27420607,0.20235698,-0.25409937,0.0014469186,-0.056626547,-0.087144084,-0.26492965,0.57857096,-0.5682877,0.17872332,-0.37388936,-0.42936954,0.20523626,0.4279115,0.24818899,-0.3790149,-0.16623563,0.183841,-0.024205025,-0.31384096,5.5e-44,0.10689547,0.3309644,-0.07574521,0.22095299,0.09991345,-0.10154482,-0.0499629,0.0029008696,-0.07973428,0.14346883,-0.1601404,-0.4247061,-0.034698356,-0.21573442,-0.16976671,0.1716817,-0.004525,0.3436647,-0.65157354,-0.11994679,0.2941027,0.44054013,-0.33536604,0.53633016,-0.30370507,-0.09050376,0.06220837,-0.21085037,-0.25450814,-0.25992298,-0.16726634,0.2665921,-0.28174415,0.22293675,0.17661044,0.20070358,0.008282577,-0.3871056,-0.1743344,0.21479389,-0.15933535,-0.079516046,-0.19099703,-0.11489384,-0.409479,-0.192129,-0.011123998,0.30321166,0.18602422,-0.14875613,-0.20830509,-0.3810179,0.1825728,0.17396416,-0.25991127,-0.14346957,-0.27079234,-0.14304763,-0.20237882,0.22549006,0.5135624,0.28331333,-0.46101514,0.39766952,0.2164861,-0.025906783,0.08035326,-0.08048705,0.03484074,-0.44656587,-0.036125198,0.012273965,0.04893735,0.77053654,0.47321227,-0.3641011,-0.0367661,-0.09451824,0.090346396,0.24968128,-0.17293821,-0.3475155,-0.31785128,0.01706194,0.14799587,0.077392116,-0.1544224,-0.1084038,0.12789454,0.037241343,-0.5045869,0.512854,-0.11364019,-0.26580513,-0.5553511,-7.236868e-35,0.23647407,0.36247382,0.048807383,0.36685446,0.34935388,-0.5814592,0.19296049,0.33989954,-0.7239797,-0.2055477,-0.4552364,-0.55444545,-0.22770487,-0.03177542,-0.30638644,-0.14553109,-0.31219405,0.105707414,0.27975944,-0.05099657,-0.034468554,0.17420277,0.072642736,-0.1501167,-0.059989206,-0.49865395,0.34813616,-0.3503549,0.26142618,-0.11496569,-0.20691049,0.22014406,-0.6666198,0.28656757,-0.22930884,0.5996024,-0.15842764,-0.0938041,0.14300868,0.29908776,-0.23567542,0.12564032,-0.08501887,-0.357619,0.5012045,0.30605724,0.09914236,-0.24836765,0.67234135,-0.075868815,-0.5465984,-0.18844637,0.30449945,-0.40451157,-0.16260742,0.023668164,-0.29787627,0.20073469,0.016828148,0.031900518,0.2860824,0.1739154,-0.16285835,0.36905226]
3	11	matière de Rétentions Administratives des Etrangers Nous, Isabelle OUDOT, conseiller à la cour d'appel de Lyon,	[-0.1326986,-0.33801785,0.27360037,0.13940148,0.16720498,0.126159,0.02617663,0.30993968,0.0340479,-0.39255866,-0.29082346,0.011266794,-0.37771094,0.07467063,-0.11990222,-0.12553224,0.024165487,0.305694,-0.28534108,-0.17197269,-0.058945354,-0.30661437,-0.005758876,-0.10132426,0.07010823,0.1305335,0.5973225,-0.6380506,-0.041252438,-0.7237518,0.43052635,-0.21289547,-0.038445473,-0.09061822,0.11324225,0.09894457,0.46474314,-0.21638028,0.03507502,-0.57018995,0.0580359,-0.19795235,0.08316459,0.3916353,-0.330928,-0.14598033,-0.78795457,-0.010531808,0.25221586,-0.30190787,0.253492,-0.20086765,0.0942839,-0.031857066,0.14093599,0.0071511334,0.05229412,-0.06440145,0.16327885,0.0484627,-0.24805807,-0.20268033,-0.315635,-0.12745887,-0.448214,0.2918228,0.39278966,0.119624786,0.1736384,0.30298275,-0.48796523,0.4023228,-0.15888295,-0.028784191,0.070343256,0.2047578,0.11931403,0.22953418,0.10554,-0.067906,-0.07378161,-0.15477252,0.1230957,0.41611698,-0.4474138,-0.08406251,-0.2349772,-0.051497817,0.38504288,-0.38065165,-0.1638071,-0.094331235,-0.1318987,-0.18155384,0.050138455,0.18646947,-0.1376079,-0.25582436,0.09029803,3.3632965,0.24431737,0.42847225,-0.17303091,-0.39592832,-0.18562935,0.07209618,0.68402743,-0.1431557,-0.002237581,0.540617,-0.036231138,0.28435385,0.015580687,0.06717663,0.014902479,-0.25687966,-0.20753732,0.008711042,-0.018421367,0.35943124,0.24837232,-0.037160125,0.28841233,0.1821443,0.17808348,-1.1656791,0.036902294,0.15036483,-0.16915125,-0.07557827,-0.3788384,0.00054107764,0.059698284,-0.058640517,0.47373813,-0.46077216,0.020844022,0.051574618,0.15097994,-0.059176527,0.0549022,-0.3706773,0.19651426,-0.060126934,0.44576693,0.3601467,-0.29950768,0.13195264,0.5536822,0.7596603,0.177315,0.26070216,0.05200911,0.077662535,0.31806567,0.094873734,0.011174767,-0.3157491,0.019770559,-0.2523958,-0.3778027,-0.2894861,-0.0051462185,0.18380845,0.25546074,-0.2992889,-0.2141717,-0.010839015,0.325189,0.24787313,0.88662,-0.42023268,-0.38893667,-0.26404876,0.21867462,-0.57966024,0.049352605,0.0044890884,0.2218868,-0.15686163,-0.24733998,0.032823265,-0.1150821,0.25094646,-0.21133393,-0.63151497,0.2556933,-0.21596353,0.05475373,-0.36816564,-0.111093976,0.17629358,0.5391122,0.3050027,0.12251162,0.27268276,-0.6435998,-0.24480414,-0.136918,0.59588027,0.21677044,0.33593562,0.20290744,0.2539928,0.0068336134,-0.47858107,0.5200418,-0.58880424,-0.1949599,-0.004350498,0.5917273,-0.21246876,-0.09593942,-0.15111668,-0.55683035,-0.16460162,-0.07820037,-0.14266951,-0.10358389,-0.32170388,0.12484233,-0.49156728,-0.6351714,-7.4e-44,-0.25645813,0.04483659,0.023840265,-0.083117425,0.26742306,-0.087512575,0.25985986,0.14423081,0.15103152,-0.03646756,-0.08845781,-0.06989498,-0.16041884,0.06056677,-0.13625534,0.06744191,-0.043629885,0.14333707,-0.12501347,-0.13899279,0.371452,0.12777132,-0.45716724,0.415333,-0.15231274,-0.12547237,0.11127635,-0.28496167,-0.024618959,-0.3885336,-0.17864536,0.18841723,-0.3554331,0.27768502,0.2200875,-0.047497023,0.11655285,-0.28246534,-0.14527284,-0.19686891,0.05529531,-0.15516889,-0.49825236,0.20930955,-0.20078677,-0.0022716082,0.011011546,0.46166518,0.17840149,-0.18726847,-0.27359402,-0.21761388,0.19123423,0.10892048,-0.032243192,0.12686045,0.11727106,-0.08763892,0.084819354,0.18786229,0.17558263,0.193053,-0.21742097,0.42549515,0.21956533,-0.08636924,-0.14907499,-0.2822932,-0.06867711,-0.42092845,0.20594049,0.083664134,-0.40866163,0.5898656,0.4270029,-0.09550108,0.023267452,-0.06734259,0.059912823,0.014697321,-0.05707726,-0.04662642,0.01038209,-0.060170878,0.12609598,-0.009451725,-0.060033143,0.27799025,0.24600944,0.28609726,-0.04789468,0.23909344,-0.048496332,-0.17604665,-0.30133426,-7.575665e-35,0.07416442,0.19292036,0.02255033,0.08199811,0.3475684,-0.36500335,0.16983289,0.19842556,-0.23974077,-0.5196428,-0.507212,-0.6748281,-0.038498044,0.16917194,-0.13822596,0.27926543,-0.31113538,0.01341945,0.21681854,-0.45653558,-0.3467115,0.21814893,-0.05513401,-0.10396187,0.034989364,-0.20116352,0.14376082,0.1466378,-0.03650031,-0.06419349,0.20047253,0.09434128,-0.13888529,-0.080879465,-0.20357509,0.58453965,0.21120194,0.30953997,-0.00015034959,-0.26572463,-0.3930204,-0.14877853,0.037151847,-0.33145645,0.35239738,-0.023754578,0.25411987,-0.43137378,0.19947092,0.15095103,-0.046504613,-0.24630891,0.4665641,-0.26708826,-0.28036168,-0.27817053,-0.45231,-0.30004838,-0.012282924,-0.1083502,0.30037454,-0.1668825,-0.09554105,0.27139214]
4	11	d'appel de Lyon, déléguée par ordonnance de madame la première présidente de ladite Cour en date du 02 janvier 2023 pour	[0.17051038,-0.44307536,-0.123856135,-0.5749936,0.0043021687,-0.07580126,0.22472742,-0.03213727,-0.23088826,0.15055262,0.41556248,-0.06965653,-0.04696758,0.100017965,-0.06036936,-0.16889141,0.16082409,0.07226704,-0.31027308,-0.39551777,-0.15585466,-0.026345022,0.20460905,0.2787743,-0.3069531,-0.361645,0.99255395,-0.4340627,-0.18084529,-1.1532284,0.25875118,-0.33420902,-0.23493367,0.2832399,-0.07306903,-0.110223696,0.47083256,-0.27029052,-0.3128575,-0.54141206,0.12522359,-0.1385947,-0.08843149,0.11569938,0.045588553,-0.3945998,-0.6185428,-0.18974131,0.24960756,-0.2806031,-0.039887,0.06753936,-0.57333654,0.3079511,0.36538145,-0.21401724,0.22482054,-0.040231187,0.1398745,0.37696263,-0.16296938,0.20626056,-0.06909859,-0.07403541,-0.29277742,0.04672537,0.117823966,0.011611968,-0.1938586,0.5530721,-0.143349,-0.11406556,0.33206904,-0.016723521,0.12652141,0.21057068,0.16278502,0.6477325,0.17646693,0.27098936,-0.56403494,0.01930862,0.059922863,0.1741051,-0.55821884,-0.4881726,-0.3010734,-0.12148521,0.59434456,0.14540452,0.12413651,-0.3819684,0.17209637,-0.4323374,-0.07047513,0.14220482,-0.116165444,0.114179164,0.17042716,3.1708908,0.15530467,0.29210153,-0.48185226,-0.2739124,-0.52900094,-0.43251446,0.20547082,0.045942966,-0.22988419,0.082087345,0.27002242,0.16915816,0.3368078,-0.013123041,-0.11541558,-0.16560595,0.052566726,0.013321377,0.17286508,0.4823834,0.69710976,-0.059910007,-0.23683597,0.28083915,0.0026491103,-1.5217429,-0.12260444,0.13529472,0.3109721,-0.1928044,-0.6669026,0.113761656,-0.09880482,0.19535464,0.26342958,0.044100806,0.4758327,0.0045528775,-0.098072276,-0.09608007,-0.21653725,-0.0038701706,0.34521636,-0.06603222,0.13989697,0.1608823,-0.5297718,0.21218772,0.67762816,0.68977463,0.6022257,0.30182856,0.2229714,0.026842773,0.0119352685,0.1215204,-0.24973945,-0.4822832,-0.28490755,-0.20804286,-0.2732151,-0.3862584,0.07800585,-0.06240996,-0.6019504,-0.56750107,-0.2617851,0.06362246,0.5425636,0.038602524,0.24551877,-0.691677,-0.52081025,-0.25680107,-0.10117229,-0.22470146,0.04194581,-0.18542032,0.07668094,-0.40931952,-0.1516165,0.10094334,0.17137186,-0.062241618,0.3352755,0.043726943,-0.06699696,0.2980669,0.48926392,-0.45053178,0.01378715,-0.12147406,0.33707893,0.052674465,0.14589457,0.24869645,-0.20433283,-0.06841405,-0.03560588,0.053838328,0.12836659,0.13572335,-0.37047938,0.22157742,-0.091250226,0.024562756,-0.015675848,0.21421799,-0.08502088,-0.053285632,0.117137715,-0.111247584,-0.20779236,-0.21807352,-0.5595612,0.34212378,0.15142934,0.21174034,-0.32189456,-0.033657346,0.30198008,-0.03279988,-0.42653656,-7.6e-44,0.08293257,-0.012800643,0.13130914,0.40126038,0.28166768,-0.048884753,-0.19980162,0.037422035,-0.22638613,0.272413,-0.027960181,-0.4229113,-0.16449514,0.14026465,0.0016450861,0.07310832,0.3386209,0.22215548,-0.5652694,-0.14229028,-0.2432147,0.43034905,-0.18775523,0.38615093,-0.36212778,0.043613378,0.08122038,-0.38400993,-0.030869415,0.03645217,-0.19703496,-0.010150901,-0.0072652125,0.14621775,-0.040353067,0.1224087,0.44224417,-0.3798877,0.12715349,0.18898444,-0.05809217,0.10814624,-0.057396147,-0.12867144,-0.26175678,-0.23104262,0.10726396,0.10543943,0.27291757,-0.3008454,-0.7238339,-0.28623265,0.37450016,0.2389969,-0.117711894,-0.1460894,-0.15411356,0.11469241,0.25456375,0.025406018,0.10005538,-0.040670097,-0.29856023,0.2775924,0.1289817,-0.026105557,0.07701736,-0.13917276,0.37691066,-0.14412974,-0.0723624,0.026152348,0.15039204,0.62415946,-0.034788355,-0.39732128,0.081906326,-0.0037300028,0.075917736,-0.07937347,-0.1643582,-0.2661121,-0.28496763,0.52624923,0.09427712,0.03769619,0.06281366,0.22902925,0.27684054,0.06605639,-0.75670534,0.4322286,0.0185969,-0.0047969916,-0.21333848,-8.8859865e-35,0.26019192,0.32564008,-0.010734192,0.2886165,0.25609264,-0.5664276,0.42767897,0.654908,-0.17872319,-0.29358742,-0.52268976,-0.4792106,-0.2119811,0.027423136,-0.39197496,0.10900032,-0.49110746,-0.17432779,0.6517123,-0.5684444,-0.011328249,-0.21915925,0.13227682,-0.34603837,0.05818429,0.058213037,0.06536718,-0.33364755,0.1662236,0.11806525,0.12641537,0.09984764,-0.54777557,0.17674027,-0.0019996807,0.030899916,0.051773872,0.31589684,0.3437176,0.10501797,-0.021133542,0.5070931,0.016424796,-0.33705705,0.305837,0.31284195,0.22530065,-0.33913735,0.19154243,0.38669324,-0.2621087,-0.03344315,0.28322545,-0.04668596,-0.13777876,0.19064929,-0.2650987,-0.27902216,0.6037731,0.16138974,0.23817557,-0.20451608,-0.25653586,-0.057925005]
5	11	janvier 2023 pour statuer sur les procédures ouvertes en application des articles L.342-7, L. 342-12, L. 743-11 et L. 743-21	[-0.31739065,-0.033708017,0.19068998,-0.043219723,-0.34257302,-0.08359366,0.12743595,-0.0016213857,-0.0041381866,0.023399008,0.4621573,0.16061918,0.36933,0.11952312,0.20501328,0.22111182,0.07781665,0.09287664,-0.15271488,0.31726673,0.13861603,0.11347192,-0.17192619,-0.27597755,-0.112533554,-0.4013724,-0.10404219,0.15225215,0.2316561,-0.42314035,-0.4333727,-0.21984722,-0.23849116,-0.2889424,-0.014599171,0.143281,0.6848258,-0.06385461,-0.3541504,0.06330558,0.16151945,0.44378147,0.119240426,-0.12617835,-0.11738555,-0.14288633,-0.69310075,0.22319794,-0.12991734,-0.17560115,-0.035538428,0.036626548,-0.13396917,0.26021355,-0.019816257,-0.2967191,0.032641795,-0.11297403,0.026788948,0.15647498,0.23433384,0.26094857,-0.40397245,0.12286596,-0.4004871,-0.59564877,0.4550695,-0.2881028,-0.13138984,-0.26167402,-0.11230332,-0.35195765,0.3605858,0.5083651,0.28888878,0.14232907,-0.45949888,-0.11911511,-0.24214113,-0.10610564,-0.077594794,0.11336631,0.31804988,-0.16352035,-0.05442286,-0.4626692,-0.16262166,0.40645713,0.024607457,0.10341537,0.13415663,-0.10371513,-0.20775975,-0.23692888,-0.21082209,-0.13767041,0.13376246,-0.2733865,0.07872662,3.0116105,0.35351032,0.095900826,0.5374125,-0.17121361,-0.23296069,0.18822107,0.09280952,-0.034248766,-0.27355,0.23110569,0.16301857,0.14412645,-0.082667865,0.32707557,0.3478158,-0.12576084,-0.24554278,0.1137034,0.1343074,-0.13043606,0.689528,-0.22154002,0.026910722,-0.04576179,0.04044451,-1.1248273,-0.11976808,0.27227303,-0.14360918,0.081087016,0.36448795,0.08185575,0.377214,0.2816264,0.4731345,-0.2290095,0.33478495,-0.0068918928,0.29823276,-0.24204308,0.16120376,-0.12277079,-0.2263819,0.031462926,0.055828493,0.1705554,-0.854981,0.1944517,0.37232274,0.13465215,0.15182422,0.49226215,0.021877386,0.4605509,-0.17276852,-0.043574244,-0.117546394,-0.24841778,0.107794754,0.42598718,0.07955809,-0.29604593,-0.2427445,-0.23442152,0.34981743,0.1363408,0.0793816,-0.041751206,0.0021726917,0.1780321,0.045621283,-0.5292612,-0.55038464,-0.3152324,0.41845933,0.28958818,0.19684836,-0.237778,-0.15740894,0.10314631,-0.30278808,-0.45374316,0.16491576,0.09867377,-0.44814616,0.0037418485,-0.08472823,-0.10442224,0.20574227,-0.3486731,-0.082141936,-0.046477884,0.16847369,-0.24131627,0.18242642,-0.36206764,0.19279486,0.5360065,-0.40434796,0.4720426,0.19252352,0.4093755,0.24906938,0.06401746,-0.04740125,-0.9389508,0.16976859,-0.5632574,-0.20613614,0.32244906,-0.33668235,0.032741662,-0.077973016,-0.39208812,-0.074529685,0.032059498,-0.06582039,0.6744447,-0.39870155,-0.014155637,0.17165531,-0.13882463,0.2521505,-4.6e-43,0.25401965,-0.30034977,0.3215883,-0.017222943,0.734523,-0.27259317,-0.2521647,-0.3292232,-0.2156986,-0.061709497,-0.03446952,-0.2390587,-0.5046958,-0.25973594,-0.116450295,0.42090735,0.16913104,0.28892037,-0.23739071,0.37381986,0.53120035,0.5631327,0.026882425,0.23695989,0.09768148,0.14718233,-0.035949938,-0.058120117,0.33043313,0.09141549,0.06075243,-0.18671896,-0.07454985,-0.065350406,0.26006886,0.3845536,0.10057201,-0.07189559,0.30516487,0.22180463,0.15113813,-0.21543738,-0.23643689,0.107879326,-0.2786645,-0.29002208,0.08463733,0.43947098,-0.060799014,-0.41911113,-0.6385332,0.081470735,0.45198995,-0.015579244,0.09168821,0.094234265,-0.29565474,-0.08769207,-0.10151354,0.063231595,0.08815636,0.23757172,-0.090050705,0.022714123,-0.15249988,0.28144875,0.48327696,-0.18416674,0.3260768,-0.09462021,-0.049168676,-0.09734991,-0.43650505,0.40788534,0.16091403,-0.023238279,0.39763668,-0.09806743,-0.152574,0.7211896,-0.15877925,-0.19943164,-0.07704146,0.114903644,0.7052108,0.06451681,-0.058939327,-0.18740383,0.016247807,-0.29137403,-0.44223282,0.15243495,0.26862103,0.32298866,0.10346771,-1.30043e-34,0.2777348,-0.011493662,0.06594152,-0.24977928,-0.43762672,0.010815075,0.04942384,0.056955524,-0.24742612,-0.34378368,0.12882356,-0.4586375,-0.00061562605,0.04412817,-0.32791492,-0.1539444,0.12879628,0.4939386,0.03604371,0.0034550892,-0.33308885,-0.16310729,-0.14845994,-0.014779711,-0.3845984,-0.1580528,0.13976552,-0.5246683,0.3066653,0.18568695,0.28938964,-0.25597104,-0.16485558,0.4090059,-0.13843912,-0.015076247,-0.033524737,-0.20975848,-0.2587241,-0.16284442,-0.13533239,0.15683374,0.086067945,0.028477259,0.40824637,-0.094531916,0.010714025,-0.108354285,0.13027382,0.15668556,-0.43761003,-0.5150181,0.3246513,0.01175789,-0.15896527,0.4496897,0.0029749263,-0.313519,0.032344837,0.23521829,-0.03056052,-0.17333454,0.03490267,0.16676018]
